Id,favorite_count,party,retweet_count,text
2197,51.0,psc,23.0,"Rosa María Mateo acepta la propuesta “con vértigo”, Rosario G. Gómez  via @elpais_espana"
2198,208.0,comuns,171.0,Amb 4 diputats a Catalunya i comença la intervenció en el model educatiu. La prioritat ha de ser defensar l'autogovern no qui el presideixi. 
2199,10542.0,comuns,7412.0,"Guardia Civil enviando a la Audiencia Nacional listados de personas q dan talleres formativos sobre pacifismo. Si este es el nivel, ya podéis añadir mi nombre y apellido pq a este ritmo acabaremos todos haciendo talleres #maccarthismo "
2200,2.0,ppc,10.0,Suspensió de la visita de Otegui al Parlament de Catalunya. - ¡Firma la petición!  vía @change_es
2201,204.0,comuns,142.0,"""O todos o ninguno"" és el crit de les vagues del Baix Llobregat dels setanta. És la victòria de la lluita titànica de #Titanluxenhuelga. Moltes felicitats, senyaleu el camí "
2202,154.0,psc,112.0,"¿Por qué Puigdemont y Torra temen los acuerdos con Sánchez?, Manel Manchón vía @cronicaglobal "
2203,0.0,ppc,0.0,"Bravo , @RafaelNadal que con la china de la bandera habéis ganado a 8000 brasileños!!! #gold #teamspain #rio2016"
2204,2402.0,cs,1131.0,"Felipe VI es el Jefe de Estado de todos los españoles. El que ha renunciado a ser el presidente de todos los catalanes es usted, @QuimTorraiPla, que nos ha llamado ‘bestias taradas’ a la mayoría, y pisotea nuestros derechos y libertades constitucionales. "
2205,2906.0,comuns,1389.0,"Ayer por la noche en la tv italiana #propagandalive volví a pedir #llibertatpresospolítics y el fin de la represión en Catalunya: “Estamos ante la política sin alma, cruel, que sólo busca venganza y la derrota del enemigo” Vídeo 👇🏽
"
2206,73.0,comuns,27.0,"️Sense màscara no hi ha carnaval! 
Us esperem a la plaça de Sant Jaume amb El Rei Carnestoltes per inaugurar el Carnaval d’enguany. Hi ha música, gegants, confeti i molta festa🎉 "
2207,1486.0,jxcat,411.0,"El meu condol també per la mort d’un lluitador incansable i insubornable per la llibertat, la cultura i la memòria. Mn. Josep Dalmau deixa molta feina feta i un exemple de civisme i compromís. DEP. "
2208,109.0,psc,102.0,L’habitatge és el principal problema de la ciutat. Colau deixarà un pobre llegat i s’està expulsant de Barcelona una generació de joves. Hem passat de construir 4.000 habitatges públics al mandat de Jordi Hereu a menys de 750 amb Colau. Com hem arribat fins aquí? Obro fil 👇🏼 
2209,6.0,psc,1.0,"Us recordo que des d’avui i fins el cap de setmana està en marxa @BCNGalleryWknd.  Visiteu les galeries, conegueu els artistes i aquest patrimoni cultural que tenim a Barcelona "
2210,115.0,erc,149.0,"Això no va dels immobilistes que s'amaguen darrere els tribunals, això va dels que empenyen el canvi democràticament. 
Jo, canvi i urnes! "
2211,514.0,ppc,244.0,"El discurso del candidato Torra me parece incendiario, ignorando a más de la mitad de la sociedad catalana y dispuesto a seguir generando conflicto con las instituciones democráticas. Muy mal inicio

#Parlament"
2212,12.0,psc,5.0,A la @080_bcn_fashion al @santpaubcn a la desfilada de la col·lecció de @MiquelSuay La #080bcnfashion és un exemple de la marca Barcelona que cal preservar i potenciar per atraure talent i creativitat 👇🏼 
2213,26.0,comuns,28.0,"Continuant amb les trobades amb entitats d'arreu del país, avui @CatEnComu_Podem ens hem reunit amb la @ecasacciosocial per parlar sobre els problemes que pateixen les persones en situació o risc d'exclusió social i com trobar-hi solució. "
2214,1311.0,cs,736.0,"Los presos etarras siguen negándose a esclarecer sus más de 300 crímenes sin resolver. Es indigno que mientras ocurre esto Sánchez apueste por excarcelarles u otorgarles privilegios penitenciarios. Las víctimas y nuestra democracia merecen memoria, dignidad y justicia. "
2215,3175.0,cs,1869.0,"No hay elecciones porque Sánchez ha decidido aliarse con Torra, Iglesias, Rufián y compañía para atrincherarse unos meses en La Moncloa. 
Devuélvanle la voz al pueblo español para que todos decidamos quién y cómo se gobierna el futuro de nuestra nación. "
2216,140.0,psc,101.0,"Operación Bikini en el currrículum de Albert Rivera, Berna González Harbour  via @el_pais"
2217,295.0,comuns,100.0,"Avui m’he reunit amb @marcelmauri d’@omnium per compartir perspectives sobre la necessitat de recuperar l'autogovern com més aviat millor, establir perspectives de llarg termini per superar la situació actual i expressar la meva solidaritat amb @jcuixart "
2218,908.0,jxcat,243.0,"Molt agraït al Cònsol de Portugal, Sr. Paulo Teles de Gama, per l’entrevista que hem tingut i pel seu obsequi d’avui, que anirà a la biblioteca de les Cases dels Canonges. Muito obrigado. "
2219,2334.0,jxcat,643.0,"El dia 24, concert de Mishima a Lovaina: ""ESTONES DE MISHIMA (Live concert + wine tasting) · wine evenings at ARTKOM ·""  @Eventbrite"
2220,342.0,ppc,180.0,"La política catalana es desoladora. Los partidos independentistas “matándose” entre ellos y quien ganó las elecciones - @CiudadanosCs - haciendo como en el juego de La Estatua, quietos e inmóviles. La mayoría de catalanes merecen mayor respeto."
2221,3.0,ppc,5.0,"I Lleida - Girona 277 Qm (1 hora i 47 minuts amb AVE, comptant 10 minuts de parada a Sants)! "
2222,1344.0,cs,308.0,"Hoy @CarolinaMarin ha hecho historia ganando su tercer mundial de #bádminton. Una gesta única que convierten su esfuerzo y perseverancia en leyenda. ¡Enhorabuena, campeona! "
2223,13.0,ppc,10.0,"Por coherencia PSOE+Podemos+EnComú+Compromis+EnMarea+ERC+PdCat+Bildu+NC no deberian gobernar con los presupuestos del @PPopular 
@PPCatalunya 

"
2224,1439.0,erc,517.0,"Sí, una altra diada que donem una lliçó de com aquest país avança: unit, alegre i combatiu! 
#referendum #Catalunya #11S2017 "
2225,7.0,psc,5.0,"Comença una setmana especial a la ciutat amb l’inici de la #Mercè18. Barcelona s’omple de música, espectacles i activitats per a tothom. Us comparteixo tota la programació d’enguany  🎉🎊🎈👇🏼"
2226,96.0,psc,60.0,"El Gobierno se volcará en la cuestión catalana este otoño, Lola García @lavanguardia "
2227,5865.0,erc,1486.0,"Continuem celebrant la Diada Nacional de Catalunya, avui al Centre Català Lausana-Ginebra. @CCLiG  #11S2018 #LlibertatPresosPolitics "
2228,1048.0,erc,341.0,"Es bo i potent que l’independentisme sigui plural i estigui representat per diversos partits polítics q responen a ideologies i projectes socials distints, tot compartint alhora el q ens és comú. Sort i encerts per a tothom!"
2229,34.0,psc,14.0,"El socialismo democrático en Estados Unidos / Sobre la victoria de Alexandria Ocasio-Cortez, Patrick Iber "
2230,12.0,psc,8.0,"Avui #DiaMundialDelRefugiat i amb l’exemple present de l’#Aquarius, reivindiquem la necessitat que la Unió Europea doni una resposta coordinada i urgent a la tragèdia migratòria que es viu al Mediterrani. Construïm una Europa unida,justa i solidària #volemacollir #WorldRefugeeDay "
2231,731.0,ppc,386.0,Espero que el independentismo y de manera especial el govern no nos haga pasar la vergüenza y bochorno de volver a utilizar un atentado terrorista como plató de TV para sus reivindicaciones. 
2232,37.0,ppc,22.0,"Em fot molt les cues de l'aeroport, però em fot més que aquells que no resolen les cues de la sanitat, estiguin pendents de l'aeroport!"
2233,8005.0,jxcat,3002.0,"Avui seré als Jocs de @Tarragona2018 perquè és casa nostra. A partir d’ara, ni jo ni cap membre del @Govern no assistirem a cap acte convocat per la monarquia espanyola "
2234,252.0,comuns,173.0,"🎥Ante el pésimo Plan Estatal de Vivienda del PP, @Lucia___M le recuerda al ministro sus (in)competencias para frenar la burbuja de los alquileres
"
2235,196.0,comuns,177.0,"➡️ ""Somos la única garantía de que no haya un gobierno de derechas, sea de Puigdemont o de Arrimadas""

Me entrevistan en el @eldiarioes👇🏼 "
2236,77.0,psc,42.0,"Aprovada la proposició del @psclescorts per al canvi de nom d’un dels carrers del districte pel del Juan Miguel Gervilla, agent de la @barcelona_GUB assassinat per ETA l’any 2000. Vull agrair la col•laboració de @gubsplugt, @GUBCCOO i @SapolSindicat i també a @carloshornero"
2237,3288.0,jxcat,1667.0,"""La crise catalane, une opportunité pour l'Europe"", conversations avec Olivier Mouton, journaliste politique au @LeVif 📚   "
2238,822.0,jxcat,184.0,"“Vull guanyar però si no ho aconsegueixo, deixeu-me ser valent en l'intent”, diu el jurament dels esportistes. Gràcies a La Seu d’Urgell i Andorra per acollir els @SOCatalunya i molta sort a tots els participants!
#MillorQuiHoIntenta "
2239,10292.0,jxcat,4789.0,"Todas las patrias son inventadas. No hay un derecho divino que de razón a unos para tener un estado y a otros no. Cada generación debe poder hacer su nación, su forma de entender como construirse a sí mismo colectivamente 👉  "
2240,158.0,comuns,59.0,"Les persones grans que pateixen Alzheimer tenen avui una ajuda més per sentir-se més segures a la ciutat. Barcelona, ciutat que cuida. 

"
2241,2019.0,erc,1697.0,"Quim, ara quedaran ben retratats. També s'han saltat el procediment per la compareixença del President! 

La seva legalitat és la del franquisme, que també era legal #copdestat "
2242,321.0,ppc,173.0,"Lamentable que @socialistes_cat  permitan que el pregonero de las fiestas de Badalona sea una propuesta de la CUP que ha dedicado su pregón para hacer apología del independentismo e insultar al PP, partido más votado por los vecinos de #Badalona. Actitud cobarde  del PSC. "
2243,143.0,comuns,122.0,"“Justícia, eso el lo que queremos,  justícia!” 

El sábado todos y todas a la calle

#PensionesDignas 
#PensionsDignes 

"
2244,1315.0,erc,331.0,"Reconeixement i homenatge a Roger Espanyol  ara a Montgat, a qui l’1-O la policia espanyola va buidar l’ull dret. @Esquerra_ERC"
2245,1170.0,cs,260.0,"Feliç Sant Jordi a tothom! 🌹Gaudiu d'aquesta jornada de tots on els carrers s'omplen de llibres i roses, compartint cultura i flors amb els vostres #SantJordi2018 "
2246,1512.0,cs,646.0,🎥 No puede ser que mientras la mayoría de familias y estudiantes se esfuerzan para sacar adelante una carrera o un máster haya políticos que por tener carnet del PSOE o del PP gocen de privilegios y trato de favor en la universidad pública. Hay que poner fin a estas corruptelas. 
2247,5462.0,comuns,2396.0,"¡Barcelona ilumina con luz propia! A partir de hoy equipamientos municipales como escuelas, bibliotecas, alumbrado público se conectarán a #BarcelonaEnergia, la empresa pública +grande d todo el Estado. A partir de enero llegará también hasta 20mil hogares
 "
2248,615.0,cs,356.0,📸 Registramos en el @Congreso_Es nuestra ley para eliminar el Impuesto de Sucesiones en toda España. Este impuesto injusto y caótico es un sinsentido que crea desigualdad y castiga a las familias. Hay que acabar con él. #ByeByeSucesiones 
2249,3834.0,cs,1888.0,Vamos a denunciar ante la Fiscalía la agresión por delito de odio del separatista xenófobo que le partió a Lidia la nariz delante de sus hijos por quitar lazos amarillos en Barcelona. Tolerancia cero con el totalitarismo nacionalista. #NoNosCallarán  
2250,484.0,erc,558.0,"Tot el suport a @venturosm 
Penjar una bandera és llibertat d'expressió!
Diem prou a la judicialització de la política!"
2251,9704.0,jxcat,3274.0,"Portem anys dient que la solució només pot ser política, i ara ja ho diuen a la Moncloa. Sempre hem dit que dialogaríem amb tothom, sense condicions. I hem reiterat que el nostre objectiu és viure a la república catalana. Tot això és el que ha dit i fet el MHP @QuimTorraiPla"
2252,17.0,ppc,13.0,"Quan el @PPCatalunya diem que la prioritat del @govern no és la qualitat de vida dels catalans, també ens referim a això:

"
2253,16725.0,jxcat,7549.0,"Benvolgut president @sanchezcastejon, de l’únic que volem passar pàgina és d’un estat autoritari que ha empresonat i forçat a l’exili polítics demòcrates. L’1-O vam exercir el nostre dret d’autodeterminació votant ‘sí’ a la República Catalana."
2254,23.0,psc,14.0,"Cuando la ilusión del relato se vuelve fatalidad, por Sílvia Paneque i Sureda, portavoz del PSC en el Ayuntamiento de Girona, y Alfons Jiménez i Cortacans, profesor de la Universitat de Girona  via @eldiarioes"
2255,12.0,psc,9.0,"El TS prevé la sentencia del 1-O tras las municipales de mayo, José María Brunet  @lavanguardia "
2256,16372.0,jxcat,9194.0,"L'única violència és la que han portat de fora. Tots sabem què passa a Catalunya quan la policia espanyola visita escoles, quan portes un llaç o un cotxe groc, o quan defenses la independència davant de fiscals i jutges. Però persistim, i guanyarem. "
2257,134.0,erc,39.0,Avui en el dia de la Independència de la República de Veneçuela retem homenatge a Simon Bolívar i instem al món democràtic  a denunciar el bloqueig econòmic que tant malmet el benestar del poble veneçolà. 
2258,149.0,psc,83.0,"Hi ha molta gent que diu: 'tenim un problema amb la resta d'Espanya', oblidant de la necessitat de posar-nos d'acord Catalunya endins. "
2259,161.0,comuns,122.0,"Sortim de l’assemblea organitzativa de Catalunya en Comú més forts que mai i amb la mirada posada en construir el canvi per tot el país a les municipals del 2019. 

#LaForçaDelFutur22A "
2260,306.0,cs,181.0,"Hoy estuve en Córdoba con @JuanMarin_Cs, el que podría ser próximo presidente de Andalucía. Ojalá los andaluces decidan abrir una nueva etapa de ilusión y oportunidades con un hombre como él: dialogante, sin mochilas y con palabra. El mejor para liderar un cambio 37 años después. "
2261,3.0,ppc,13.0,La Carme/n Chacón s'ha oblidat del pacte del Tinell i el cordó sanitari al @PPCatalunya #debat8aldia
2262,780.0,comuns,313.0,"Rebuig absolut a les accions violentes d’encaputxats a Canet avui i suport a les persones ferides

"
2263,3900.0,jxcat,1376.0,La Casa de la República reprèn la seva tasca amb el president @KRLS al capdavant. Tots junts som més forts i farem efectiu el mandat republicà. 
2264,10296.0,jxcat,3449.0,"Els drets socials i la igualtat són la garantia d'una societat lliure. Defensar-los ens pertoca a tots, pensem el que pensem. Ningú no pot quedar al marge del progrés col·lectiu. Gràcies a tots els qui heu fet possible aquest #1DeMaig"
2265,505.0,cs,172.0,"¡Feliz #DíaDeCeuta a todos los ceutíes! Ciudad cargada de historia, diversidad y buena gente. ¡Disfrutad mucho vuestro día grande! 😉 #Ceuta "
2266,30.0,psc,25.0,“se ha querido sustituir la democracia representativa por una democracia orgánica basada en la hegemonía de un movimiento nacional que diluya a los partidos. Otra porque se puso en riesgo la convivencia cívica pacífica entre catalanes.” 
2267,475.0,erc,116.0,.@psoe anuncia que vol parlar de com reformar l’edifici i el republicanisme català vol parlar també de qui n’ostenta la propietat. Assolir aquest objectiu és imprescindible perquè el diàleg adquireix tot el sentit quan és franc  i abasta el conjunt dels problemes.
2268,52.0,psc,33.0,El @pscbarcelona votarem a favor iniciativa 30% #VotacióHabitatgePúblic impulsada per plataformes i entitats; i hem evitat una innecessària suspensió de llicències de construcció de nous edificis q hagués provocat pujada preus i atur en sector construcció
2269,316.0,ppc,124.0,"Lo ocurrido ayer con el Pleno de investidura, dimisiones y posicionamiento de la CUP certifica ahora sí que el Procés  como lo hemos conocido en los últimos años ha muerto. Será responsabilidad de todos trabajar para cerrar las heridas del Procés que son muy profundas."
2270,40.0,psc,25.0,La vivienda es un derecho y no permitiremos que el parque de pisos públicos acabe en manos de #fondosbuitre. La política de izquierdas se construye con hechos 🏠🏡🏘👇🏼
2271,1.0,ppc,0.0,"Estructuras inutiles las embajadas catalanas, el fondo de pensiones, se gasta en... Oh sorpresa! Pensiones! "
2272,2647.0,erc,703.0,Poden fer sofrir molt i avui li toca a @martarovira però qui només fa servir la repressió com a argument mai no se’n surt. La democràcia sempre guanya!
2273,2526.0,erc,2227.0,"Quina mania tenen amb la Generalitat... Sr, els vídeos els va fer la gent mentre vostès repartien sense miraments 
Proves a dojo! "
2274,275.0,ppc,93.0,Un año más acompañando a la Hermandad del Santo Entierro de #Badalona junto a muchos vecinos que han salido a la calle a vivir nuestra Semana Santa 
2275,2340.0,jxcat,809.0,"Ich möchte dem Ministerpräsidenten  von Thüringen @bodoramelow für seine Gastfreundschaft und Unterstützund danken. Heute haben wir ein interessantes Gespräch über die schwierige politische Situation in Katalonien geführt. Wir sind einig, dass diese im Dialog gelöst werden muss. "
2276,551.0,ppc,251.0,Creo que algunos se lo pensarán dos veces antes de amenazar a familia y políticos por no simpatizar con el “Procés”.  No todo vale. @lavanguardia lavanguardia 
2277,448.0,comuns,127.0,"Una #Mercè18 feminista, empoderada, lluitadora, acollidora, germana, inspiradora, referent! Amb una pregonera de luxe @LeticiaDolera, una il•lustradora també de luxe, Sónia Pulido i Lisboa ciutat convidada. Gràcies per fer-ho possible! "
2278,288.0,ppc,123.0,"Así mismo, el Presidente del @parlamentcat ha perdido una gran ocasión de condenar los incidentes que se están produciendo hoy en Catalunya por parte de independentístas."
2279,3022.0,jxcat,1097.0,"Joves jueus alemanys i refugiats musulmans de Síria i Iraq que viuen a Alemanya han visitat conjuntament @AuschwitzMuseum amb els primers ministres dels Estats de Turíngia i Schleswig-Holstein, @bodoramelow i Daniel Günther. Admirable. Al camp de l'horror, la llavor de la pau! "
2280,4858.0,erc,2871.0,"Ara començo a entendre per què no arriba el diàleg del govern espanyol! 
Mireu on trucaven: 😱😱😱@generalitat valenciana
Quin coneixement dels PPCC! "
2281,6726.0,jxcat,1954.0,Avui vaig a #Lledoners a veure els presos polítics. Fa 9 mesos que una jutgessa va tancar l'Oriol @junqueras i en @quimforn a la presó per haver complert el seu compromís democràtic amb el poble de Catalunya.
2282,182.0,psc,114.0,"Convé ser molt clars, hi ha un diàleg possible dins la llei i això és el que hem ofert i que esperem que tingui fruits. Però és cosa de dos. "
2283,7276.0,erc,4951.0,"Molt senzill d'entendre, companya: 
1.- L'ALLIBERAMENT de dues persones innocents i honrades!
2.- LA LLIBERTAT: que no se'ns imposi el que hem de pensar i fer!
3.- REBUTJAR les amenaces, els tribunals, els fiscals i la policia al vostre servei per a fer oposició! 
Sí, seny! "
2284,124.0,ppc,49.0,⚫ Se cumplen 21 años del infame asesinato de Miguel Ángel Blanco. 21 años después sigue y seguirá siempre en nuestro recuerdo. #MiguelÁngelEs 
2285,73.0,psc,36.0,Avui #17M és el Dia Internacional contra la #LGTBIfòbia. Vull una Barcelona que lideri i impulsi les polítiques públiques contra tota discriminació. Orgullosa de la seva diversitat. Estima com vulguis! #homofòbia #bifòfia #transfòbia  💪🏼🌈 
2286,1767.0,cs,1079.0,"Un prófugo de la Justicia contratado a sueldo por una institución del Estado, con el visto bueno de Sánchez. ¿Cómo vamos a ser respetados fuera de España si no nos respetamos a nosotros mismos? Lamentable. "
2287,624.0,jxcat,162.0,"Aquest matí hem signat el V Acord Interprofessional de Catalunya, un pacte necessari que dibuixa i perfila el marc de les relacions laborals al nostre país. Gràcies als agents implicats per l’esforç, la voluntat de diàleg i d’acord. "
2288,7.0,ppc,13.0,"La força del @PPCatalunya són els nostres regidors al territori. 
Avui #IntermunicipalPPC a #castelldefels "
2289,2446.0,jxcat,668.0,"Tota ampliació d’oferta informativa, quan és de qualitat, és molt positiva per a formar ciutadans lliures. La llibertat d’informació és el pilar fonamental de la qualitat democràtica de qualsevol societat. Enhorabona @apunt_media per la posada en marxa!"
2290,345.0,ppc,174.0,"Una vez conocido que @jorditurull  no podrá asistir al Pleno de investidura de mañana, acabo de enviar una carta al Presidente del @parlamentcat para que proceda a la desconvocatoria del mismo de acuerdo al art. 4 de la Ley 13/2008"
2291,0.0,ppc,1.0,"Cachis! 
He ido a pedir a pedir crédito para gastar lo que yo quiera y en lo que yo quiera, y me han dicho que no! 
Son unos agresores! Brr!"
2292,7.0,ppc,2.0,"Hoy terminamos la ronda de visitas de candidatos a la Presidencia del @PPopular 
Por @PPCatalunya han pasado @mdcospedal @pablocasado_ @Sorayapp @MargalloJm y @JoseRa_Ghdez 
Muchas gracias a todos por hacernos sentir miembros de un gran partido con grandes políticos y personas."
2293,58.0,ppc,36.0,"Preparándonos para recuperar la calle y ofrecer un proyecto atractivo para encarar las elecciones municipales de 2019 de la mejor manera 

#IntermunicipalPPC "
2294,29.0,psc,14.0,Colectivo ciudadano pide colgar lazos de colores en el Ayuntamiento Barcelona  @lavanguardia 
2295,14.0,psc,4.0,Fer “una política compatible amb la vida”; una reflexió molt oportuna a l’entorn del moment polític que vivim i del que suposa per als qui ens hi dediquem @SentitCritic⁩  
2296,3844.0,jxcat,1974.0,La vergonya i la indecència continua. Aquesta causa és una farsa i el judici en serà la prova més execrable #LlibertatPresosPolitics #retornexiliats #RepublicaCatalana 
2297,223.0,erc,131.0,"Adjunto intervenció i rèplica debat amb el ministre Montoro de l’esmena a la  totalitat als pressupostos de 2018

@Esquerra_ERC"
2298,351.0,ppc,158.0,Todo el apoyo del @PPCatalunya a los periodistas de @enoticiescat y @lasvocesdelpue acosados está tarde en Cabrils por los fanáticos totalitarios.
2299,1421.0,erc,747.0,"@sanchezcastejon @PSOE hablas de la “irracionalidad” del independentismo desde la “racionalidad” d no haber sido ni tan solo capaz de presentar una moción de censura al gobierno del partido + corrupto de Europa.
Ok, algún día igual conseguimos aprender de ti, estadista!"
2300,1073.0,cs,494.0,"En @CiutadansCs ya advertimos que la investidura a medida para que un fugado de la Justicia sea President a distancia vulnera el Estatut y la CE. Pedimos que no se lleve a pleno esta ley para no volver a poner el Parlament fuera de la democracia.

"
2301,11.0,psc,7.0,“(Startup Nation). Una visión de Estado que aúna la digitalización del país con un fuerte sentido de la justicia y la protección social de ciudadanos y trabajadores.” ⁦@franciscopolo⁩  
2302,518.0,ppc,224.0,El Gobierno dice que las bombas vendidas a Arabia Saudí no matarán civiles. Que va!!! Sueltan confeti 🎉 pero que cínicos....
2303,1221.0,cs,293.0,Felicidades al @Atleti y a toda la afición colchonera por su triunfo en la #SupercopaDeEuropa🏆. Gran espectáculo el que han ofrecido junto al @realmadrid en un derbi que mantiene a España en lo más alto del fútbol europeo. ⚽️💪🏻🇪🇸 #RealMadridAtleti 
2304,3199.0,erc,1550.0,"(I) Tot el suport a impressors, editors, periodistes, ciutadans identificats per la policia, cartells prohibits, revistes censurades..."
2305,2889.0,cs,1025.0,"Buena noticia. Hoy a las 19h estaré en el lugar donde la agredieron para condenar la violencia, manifestar nuestro apoyo a Lídia y seguir defendiendo la convivencia en Cataluña. "
2306,3587.0,erc,931.0,"Avui la REPÚBLICA ha tornat a guanyar les eleccions a Catalunya, avui hem guanyat als del 155 a les urnes! Hem guanyat, Oriol! "
2307,730.0,comuns,238.0,Una preciosa imagen de Miguel Gallardo para recordarnos que hoy y cada día del año es un buen momento para romper barreras y prejuicios #diamundialdelautismo 
2308,145.0,erc,90.0,"Diada de castellerEs a Bellprat en homenatge a Nativitat Yarza, primera Alcadessa el 1934
Manera republicana de passar el #12O #resacelebrar "
2309,64.0,psc,27.0,Sin palabras. Sólo merece nuestra condena. Debemos construir una Europa fuerte ante quienes quieren destruirla 
2310,2586.0,comuns,897.0,Va ser 1dia trist i difícil x molts motius. En aquest moment tens alguna gent cridava “visca el president” i altra “viva el rey”. Una senyora al costat va dir “viva todos pq todos sentimos el mismo dolor” i em va arrencar un somriure. Quina tristor aquest us difamatori @quimMonzo 
2311,14.0,psc,6.0,"Avui @aescarp ha defensat al Congrés un debat necessari per a reformar el Codi Penal entorn a despenalitzar l’eutanàsia. Hem de garantir una regulació que permeti morir dignament, trobant un ampli consens social i polític  @socialistes_cat 👇"
2312,14.0,psc,2.0,"Cada día, un haiku. Hoy os ofrezco un poema de Seishi Yamagushi  via @miqueliceta"
2313,40.0,ppc,29.0,"Per ""miseria moral"" la que demostra aquest tuit! 
El meu recolzament i el del @PPCatalunya a tots els ""llistats"", en particular a @EnricMillo 

"
2314,3971.0,erc,4253.0,"I llavors diuen que el procés independentista afecta l'economia! 
Les oficines a l'exterior tenen un retorn comercial positiu, ah, i el TC les considera legals! 
O sigui que és una decisió PURAMENT POLÍTICA de l'article 155 del PP, PSC i C's! "
2315,362.0,ppc,173.0,Mañana en el @parlamentcat el @PPCatalunya presentaremos a votación una propuesta para que se condene la violencia de los  radicales independentistas de los Comités Defensa de la República que están sembrando el caos en varios puntos de Cataluña.
2316,90.0,comuns,47.0,"Continuant amb les trobades amb entitats d'arreu del país, @CatEnComu_Podem ens hem reunit amb la @FaPaCcat per valorar l'impacte del 155 al sistema educatiu català.

Alhora fem una crida a participar en les concentracions convocades per @somescola dimecres 18h davant ajuntaments "
2317,31.0,psc,10.0,"Pau Luque: ""España debe aparecer frente al mundo como un estado con cuatro lenguas"" vía @cronicaglobal "
2318,318.0,cs,199.0,Los estereotipos que aprendemos desde la infancia influyen a la hora de elegir nuestra carrera profesional. La ONG @LigaEducacion ha preguntado a un grupo de niñas qué querrían ser de mayores si fueran niños. Atentos a sus sorprendentes respuestas👇🏻 #ConoceEducaProtege 
2319,6869.0,jxcat,2720.0,"En la línia dels intolerables comentaris que rebem com a demòcrates. Tant el president  @KRLS com jo només volem que es respecti el dret inalienable dels catalans a la seva lliure, pacífica i demòcratica autodeterminació. I ho aconseguirem # RepublicaCatalana "
2320,3515.0,erc,887.0,"Gràcies companys i companyes del @FreeRovira i @Obeses per aquest ‘Ens en Sortirem’ d’homenatge a l’1O

#LlibertatPresosPolítics @MercatMusicaVic @ERCVic @JoventVic @EL9TV "
2321,323.0,ppc,179.0,"Los catalanes estamos en manos de unos lunáticos que se permiten la osadía de denunciar  la falta de “Libertad de expresión” con una campaña publicitaria pagada con el dinero de todos,  precisamente para denunciar esa supuesta falta de libertad. Todo muy coherente. "
2322,994.0,comuns,348.0,Barcelona ofereix 100 places i la seva experiència per l'acollida dels refugiats d #Aquarius. Estem en contacte amb l'ajuntament d València per ajudar en el q calgui. Ara cal seure amb Generalitat i Estat per mobilitzar recursos i planificar una acollida en condicions de dignitat 
2323,1.0,erc,3.0,@SomosPP @CiudadanosCs @PSOE voten en contra de la creació d’una Comissió d’Investigació sobre els fets 1-O sol.licitada x @Esquerra_ERC i @Pdemocratacat
2324,542.0,comuns,184.0,"Avui Barcelona està de dol i és més #BCNegra que mai. Ens ha deixat el nostre comissari més estimat, l’amic Paco Camarasa. Llegirem, brindarem amb vi i menjarem musclos pensant en tu. Que la terra et sigui lleu, Paco "
2325,8027.0,jxcat,4221.0,"La restauració monàrquica la va decidir la dictadura franquista. No és una opinió, és un fet. I mantenir la decisió de Franco és un dels errors de la democràcia. És una vergonya que el dictador i el fundador del partit feixista espanyol siguin en un espai del Patrimonio Nacional "
2326,2806.0,erc,2777.0,@ahorapodemos en tenir +50 diputats hagués pogut presentar recurs d'incondtitucionalitat al 155. No ho ha fet. Q cadascú tregui conclusions
2327,4868.0,jxcat,1469.0,“La terra es torna cel quan t’alliberes de la teva por. El més important a la vida és no tenir por d’ésser humà” Pau Casals
2328,15.0,psc,21.0,"Aquesta tarda us espero a l’acte obert #SalvemCiutatVella. Les i els @socialistes_cat explicarem les 34 propostes de futur per protegir el cor de Barcelona 
📍Seu @ugtcatalunya Rambla Santa Mònica 
🕡 18:30h @pscbarcelona @psciutatvella 
"
2329,174.0,erc,126.0,"Ahir vam fer referència a les similituds entre com fou jutjat Mandela i com actua Llarena. No us perdeu aquest article de Josep Pinyol.
"
2330,744.0,erc,538.0,"Em pensava que deien que va ser una obra de teatre sense importància. I avui entren en escena amb un desplegament policial...
#comsempre"
2331,5218.0,jxcat,2621.0,"És una qüestió política que s’ha de resoldre políticament. És una indecència mantenir presos polítics a la presó. A Europa els exiliats són lliures. Aquesta causa és una farsa, Ministra. Exigim la llibertat dels presos i el retorn dels exiliats. "
2332,9136.0,jxcat,3593.0,"I tant que les tornaria a guanyar, @Sorayapp . Totes. Coneixem prou bé la justícia espanyola. Però sap on les guanyarem? Als Tribunals Internacionals. Bona tarda. "
2333,143.0,erc,252.0,"No s'investiguen els crims del franquisme, tampoc la participació a l'Iraq com van fer els britànics. L'estat ni vol ni pot canviar. Seguim! "
2334,46.0,psc,18.0,"Amb companyes i companys del @pscgracia i la Fundació @festagracia visitem els guarnits de la #FMGràcia2018. Sensacional feina i esforç de voluntaris/àries, associacions veïnals i entitats per fer realitat, un any més, una de les festes populars amb més identitat de la ciutat👇🏼 "
2335,46.0,comuns,28.0,Un plaer avui haver pogut compartir opinions i percepcions sobre els mitjans de comunicació i la situació política a Catalunya amb periodistes al @periodistes_cat. 
2336,261.0,cs,130.0,EE UU excluyó de la carrera espacial a mujeres que superaron a los hombres en las pruebas  vía @materia_ciencia
2337,0.0,ppc,4.0,"S&amp;P rebaja la calificación de Cataluña a 'BB-' por ""tensiones políticas"" con el Gobierno - elEconomista.es "
